Package Name,Severity,Installed Version,Fixed Version,Description,CVE ID,Source
linux-libc-dev,MEDIUM,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nnwifi: cfg80211: clear link ID from bitmap during link delete after clean upnnCurrently during link deletion the link ID is first removed from thenvalid_links bitmap before performing any clean-up operations. However somenfunctions require the link ID to remain in the valid_links bitmap. Onensuch example is cfg80211_cac_event(). The flow is -nnnl80211_remove_link()n cfg80211_remove_link()n ieee80211_del_intf_link()n ieee80211_vif_set_links()n ieee80211_vif_update_links()n ieee80211_link_stop()n cfg80211_cac_event()nncfg80211_cac_event() requires link ID to be present but it is clearednalready in cfg80211_remove_link(). Ultimately WARN_ON() is hit.nnTherefore clear the link ID from the bitmap only after completing the linknclean-up.,CVE-2024-57898,tykio/tyk-plugin-compiler
linux-libc-dev,MEDIUM,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nnwifi: mac80211: fix mbss changed flags corruption on 32 bit systemsnnOn 32-bit systems the size of an unsigned long is 4 bytesnwhile a u64 is 8 bytes. Therefore when usingnor_each_set_bit(bit &bits sizeof(changed) output.log scan_tyk_dockerimages.sh vulnerabilities.csv BITS_PER_BYTE)nthe code is incorrectly searching for a bit in a 32-bitnvariable that is expected to be 64 bits in sizenleading to incorrect bit finding.nnSolution: Ensure that the size of the bits variable is correctlynadjusted for each architecture.nn Call Trace:n ? show_regs+0x54/0x58n ? __warn+0x6b/0xd4n ? ieee80211_link_info_change_notify+0xcc/0xd4 [mac80211]n ? report_bug+0x113/0x150n ? exc_overflow+0x30/0x30n ? handle_bug+0x27/0x44n ? exc_invalid_op+0x18/0x50n ? handle_exception+0xf6/0xf6n ? exc_overflow+0x30/0x30n ? ieee80211_link_info_change_notify+0xcc/0xd4 [mac80211]n ? exc_overflow+0x30/0x30n ? ieee80211_link_info_change_notify+0xcc/0xd4 [mac80211]n ? ieee80211_mesh_work+0xff/0x260 [mac80211]n ? cfg80211_wiphy_work+0x72/0x98 [cfg80211]n ? process_one_work+0xf1/0x1fcn ? worker_thread+0x2c0/0x3b4n ? kthread+0xc7/0xf0n ? mod_delayed_work_on+0x4c/0x4cn ? kthread_complete_and_exit+0x14/0x14n ? ret_from_fork+0x24/0x38n ? kthread_complete_and_exit+0x14/0x14n ? ret_from_fork_asm+0xf/0x14n ? entry_INT80_32+0xf0/0xf0nn[restore no-op path for no changes],CVE-2024-57899,tykio/tyk-plugin-compiler
linux-libc-dev,MEDIUM,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nnnet: restrict SO_REUSEPORT to inet socketsnnAfter blamed commit crypto sockets could accidentally be destroyednfrom RCU call back as spotted by zyzbot [1].nnTrying to acquire a mutex in RCU callback is not allowed.nnRestrict SO_REUSEPORT socket option to inet sockets.nnv1 of this patch supported TCP UDP and SCTP socketsnbut fcnal-test.sh test needed RAW and ICMP support.nn[1]nBUG: sleeping function called from invalid context at kernel/locking/mutex.c:562nin_atomic(): 1 irqs_disabled(): 0 non_block: 0 pid: 24 name: ksoftirqd/1npreempt_count: 100 expected: 0nRCU nest depth: 0 expected: 0n1 lock held by ksoftirqd/1/24:n #0: ffffffff8e937ba0 (rcu_callback){....}-{0:0} at: rcu_lock_acquire include/linux/rcupdate.h:337 [inline]n #0: ffffffff8e937ba0 (rcu_callback){....}-{0:0} at: rcu_do_batch kernel/rcu/tree.c:2561 [inline]n #0: ffffffff8e937ba0 (rcu_callback){....}-{0:0} at: rcu_core+0xa37/0x17a0 kernel/rcu/tree.c:2823nPreemption disabled at:n [<ffffffff8161c8c8>] softirq_handle_begin kernel/softirq.c:402 [inline]n [<ffffffff8161c8c8>] handle_softirqs+0x128/0x9b0 kernel/softirq.c:537nCPU: 1 UID: 0 PID: 24 Comm: ksoftirqd/1 Not tainted 6.13.0-rc3-syzkaller-00174-ga024e377efed #0nHardware name: Google Google Compute Engine/Google Compute Engine BIOS Google 09/13/2024nCall Trace:n <TASK>n __dump_stack lib/dump_stack.c:94 [inline]n dump_stack_lvl+0x241/0x360 lib/dump_stack.c:120n __might_resched+0x5d4/0x780 kernel/sched/core.c:8758n __mutex_lock_common kernel/locking/mutex.c:562 [inline]n __mutex_lock+0x131/0xee0 kernel/locking/mutex.c:735n crypto_put_default_null_skcipher+0x18/0x70 crypto/crypto_null.c:179n aead_release+0x3d/0x50 crypto/algif_aead.c:489n alg_do_release crypto/af_alg.c:118 [inline]n alg_sock_destruct+0x86/0xc0 crypto/af_alg.c:502n __sk_destruct+0x58/0x5f0 net/core/sock.c:2260n rcu_do_batch kernel/rcu/tree.c:2567 [inline]n rcu_core+0xaaa/0x17a0 kernel/rcu/tree.c:2823n handle_softirqs+0x2d4/0x9b0 kernel/softirq.c:561n run_ksoftirqd+0xca/0x130 kernel/softirq.c:950n smpboot_thread_fn+0x544/0xa30 kernel/smpboot.c:164n kthread+0x2f0/0x390 kernel/kthread.c:389n ret_from_fork+0x4b/0x80 arch/x86/kernel/process.c:147n ret_from_fork_asm+0x1a/0x30 arch/x86/entry/entry_64.S:244n </TASK>,CVE-2024-57903,tykio/tyk-plugin-compiler
linux-libc-dev,MEDIUM,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nnfs: relax assertions on failure to encode file handlesnnEncoding file handles is usually performed by a filesystem >encode_fh()nmethod that may fail for various reasons.nnThe legacy users of exportfs_encode_fh() namely nfsd andnname_to_handle_at(2) syscall are ready to cope with the possibilitynof failure to encode a file handle.nnThere are a few other users of exportfs_encode_{fhfid}() thatncurrently have a WARN_ON() assertion when ->encode_fh() fails.nRelax those assertions because they are wrong.nnThe second linked bug report states commit 16aac5ad1fa9 (ovl: supportnencoding non-decodable file handles) in v6.6 as the regressing commitnbut this is not accurate.nnThe aforementioned commit only increases the chances of the assertionnand allows triggering the assertion with the reproducer using overlayfsninotify and drop_caches.nnTriggering this assertion was always possible with other filesystems andnother reasons of ->encode_fh() failures and more particularly it wasnalso possible with the exact same reproducer using overlayfs that isnmounted with options index=onnfs_export=on also on kernels < v6.6.nTherefore I am not listing the aforementioned commit as a Fixes commit.nnBackport hint: this patch will have a trivial conflict applying tonv6.6.y and other trivial conflicts applying to stable kernels < v6.6.,CVE-2024-57924,tykio/tyk-plugin-compiler
linux-libc-dev,MEDIUM,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nnriscv: Fix sleeping in invalid context in die()nndie() can be called in exception handler and therefore cannot sleep.nHowever die() takes spinlock_t which can sleep with PREEMPT_RT enabled.nThat causes the following warning:nnBUG: sleeping function called from invalid context at kernel/locking/spinlock_rt.c:48nin_atomic(): 1 irqs_disabled(): 1 non_block: 0 pid: 285 name: mutexnpreempt_count: 110001 expected: 0nRCU nest depth: 0 expected: 0nCPU: 0 UID: 0 PID: 285 Comm: mutex Not tainted 6.12.0-rc7-00022-ge19049cf7d56-dirty #234nHardware name: riscv-virtioqemu (DT)nCall Trace:n dump_backtrace+0x1c/0x24n show_stack+0x2c/0x38n dump_stack_lvl+0x5a/0x72n dump_stack+0x14/0x1cn __might_resched+0x130/0x13an rt_spin_lock+0x2a/0x5cn die+0x24/0x112n do_trap_insn_illegal+0xa0/0xean _new_vmalloc_restore_context_a0+0xcc/0xd8nOops - illegal instruction [#1]nnSwitch to use raw_spinlock_t which does not sleep even with PREEMPT_RTnenabled.,CVE-2024-57939,tykio/tyk-plugin-compiler
linux-libc-dev,MEDIUM,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nnriscv: mm: Fix the out of bound issue of vmemmap addressnnIn sparse vmemmap model the virtual address of vmemmap is calculated as:n((struct page *)VMEMMAP_START - (phys_ram_base >> PAGE_SHIFT)).nAnd the struct page's va can be calculated with an offset:n(vmemmap + (pfn)).nnHowever when initializing struct pages kernel actually starts from thenfirst page from the same section that phys_ram_base belongs to. If thenfirst page's physical address is not (phys_ram_base >> PAGE_SHIFT) thennwe get an va below VMEMMAP_START when calculating va for it's struct page.nnFor example if phys_ram_base starts from 0x82000000 with pfn 0x82000 thenfirst page in the same section is actually pfn 0x80000. Duringninit_unavailable_range() we will initialize struct page for pfn 0x80000nwith virtual address ((struct page *)VMEMMAP_START - 0x2000) which isnbelow VMEMMAP_START as well as PCI_IO_END.nnThis commit fixes this bug by introducing a new variablen'vmemmap_start_pfn' which is aligned with memory section size and usingnit to calculate vmemmap address instead of phys_ram_base.,CVE-2024-57945,tykio/tyk-plugin-compiler
linux-libc-dev,HIGH,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nnnetfilter: nf_set_pipapo: fix initial map fillnnThe initial buffer has to be inited to all-ones but it must restrictnit to the size of the first field not the total field size.nnAfter each round in the map search step the result and the fill mapnare swapped so if we have a set where f->bsize of the first elementnis smaller than m->bsize_max those one-bits are leaked into futurenrounds result map.nnThis makes pipapo find an incorrect matching results for sets wherenfirst field size is not the largest.nnFollowup patch adds a test case to nft_concat_range.sh selftest script.nnThanks to Stefano Brivio for pointing out that we need to zero outnthe remainder explicitly only correcting memset() argument isn't enough.,CVE-2024-57947,tykio/tyk-plugin-compiler
linux-libc-dev,MEDIUM,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nndrm/amd/display: Initialize denominator defaults to 1nn[WHAT & HOW]nVariables used as denominators and maybe not assigned to other valuesnshould be initialized to non-zero to avoid DIVIDE_BY_ZERO as reportednby Coverity.nn(cherry picked from commit e2c4c6c10542ccfe4a0830bb6c9fd5b177b7bbb7),CVE-2024-57950,tykio/tyk-plugin-compiler
linux-libc-dev,MEDIUM,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nnRevert libfs: fix infinite directory reads for offset dirnnThe current directory offset allocator (based on mtree_alloc_cyclic)nstores the next offset value to return in octx->next_offset. Thisnmechanism typically returns values that increase monotonically overntime. Eventually though the newly allocated offset value wrapsnback to a low number (say 2) which is smaller than other already-nallocated offset values.nnYu Kuai <yukuai3@huawei.com> reports that after commit 64a7ce76fb90n(libfs: fix infinite directory reads for offset dir) if andirectory's offset allocator wraps existing entries are no longernvisible via readdir/getdents because offset_readdir() stops listingnentries once an entry's offset is larger than octx->next_offset.nThese entries vanish persistently -- they can be looked up but willnnever again appear in readdir(3) output.nnThe reason for this is that the commit treats directory offsets asnmonotonically increasing integer values rather than opaque cookiesnand introduces this comparison:nntif (dentry2offset(dentry) >= last_index) {nnOn 64-bit platforms the directory offset value upper bound isn2^63 - 1. Directory offsets will monotonically increase for millionsnof years without wrapping.nnOn 32-bit platforms however LONG_MAX is 2^31 - 1. The allocatorncan wrap after only a few weeks (at worst).nnRevert commit 64a7ce76fb90 (libfs: fix infinite directory reads fornoffset dir) to prepare for a fix that can work properly on 32-bitnsystems and might apply to recent LTS kernels where shmem employsnthe simple_offset mechanism.,CVE-2024-57952,tykio/tyk-plugin-compiler
linux-libc-dev,MEDIUM,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nnrdma/cxgb4: Prevent potential integer overflow on 32bitnnThe gl->tot_len variable is controlled by the user. It comes fromnprocess_responses(). On 32bit systems the gl->tot_len + sizeof(structncpl_pass_accept_req) + sizeof(struct rss_header) addition could have anninteger wrapping bug. Use size_add() to prevent this.,CVE-2024-57973,tykio/tyk-plugin-compiler
linux-libc-dev,MEDIUM,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nnudp: Deal with race between UDP socket address change and rehashnnIf a UDP socket changes its local address while it's receivingndatagrams as a result of connect() there is a period during whichna lookup operation might fail to find it after the address is changednbut before the secondary hash (port and address) and the four-tuplenhash (local and remote ports and addresses) are updated.nnSecondary hash chains were introduced by commit 30fff9231fad (udp:nbind() optimisation) and as a result a rehash operation becamenneeded to make a bound socket reachable again after a connect().nnThis operation was introduced by commit 719f835853a9 (udp: addnrehash on connect()) which isn't however a complete fix: thensocket will be found once the rehashing completes but not whilenit's pending.nnThis is noticeable with a socat(1) server in UDP4-LISTEN mode and anclient sending datagrams to it. After the server receives the firstndatagram (cf. _xioopen_ipdgram_listen()) it issues a connect() tonthe address of the sender in order to set up a directed flow.nnNow if the client running on a different CPU thread happens tonsend a (subsequent) datagram while the server's socket changes itsnaddress but is not rehashed yet this will result in a failednlookup and a port unreachable error delivered to the client asnapparent from the following reproducer:nn LEN=$(($(cat /proc/sys/net/core/wmem_default) / 4))n dd if=/dev/urandom bs=1 count=${LEN} of=tmp.innn while :; don ttaskset -c 1 socat UDP4-LISTEN:1337null-eof OPEN:tmp.outcreatetrunc &n tsleep 0.1 || sleep 1n ttaskset -c 2 socat OPEN:tmp.in UDP4:localhost:1337shut-nulln twaitn donennwhere the client will eventually get ECONNREFUSED on a write()n(typically the second or third one of a given iteration):nn 2024/11/13 21:28:23 socat[46901] E write(6 0x556db2e3c000 8192): Connection refusednnThis issue was first observed as a seldom failure in Podman's testsnchecking UDP functionality while using pasta(1) to connect thencontainer's network namespace which leads us to a reproducer withnthe lookup error resulting in an ICMP packet on a tap device:nn LOCAL_ADDR=$(ip -j -4 addr show|jq -rM '.[] | .addr_info[0] | select(.scope == global).local')nn while :; don t./pasta --config-net -p pasta.pcap -u 1337 socat UDP4-LISTEN:1337null-eof OPEN:tmp.outcreatetrunc &n tsleep 0.2 || sleep 1n tsocat OPEN:tmp.in UDP4:${LOCAL_ADDR}:1337shut-nulln twaitn tcmp tmp.in tmp.outn donennOnce this fails:nn tmp.in tmp.out differ: char 8193 line 29nnwe can finally have a look at what's going on:nn $ tshark -r pasta.pcapn 1 0.000000 :: ? ff02::16 ICMPv6 110 Multicast Listener Report Message v2n 2 0.168690 88.198.0.161 ? 88.198.0.164 UDP 8234 60260 ? 1337 Len=8192n 3 0.168767 88.198.0.161 ? 88.198.0.164 UDP 8234 60260 ? 1337 Len=8192n 4 0.168806 88.198.0.161 ? 88.198.0.164 UDP 8234 60260 ? 1337 Len=8192n 5 0.168827 c6:47:05:8d:dc:04 ? Broadcast ARP 42 Who has 88.198.0.161? Tell 88.198.0.164n 6 0.168851 9a:55:9a:55:9a:55 ? c6:47:05:8d:dc:04 ARP 42 88.198.0.161 is at 9a:55:9a:55:9a:55n 7 0.168875 88.198.0.161 ? 88.198.0.164 UDP 8234 60260 ? 1337 Len=8192n 8 0.168896 88.198.0.164 ? 88.198.0.161 ICMP 590 Destination unreachable (Port unreachable)n 9 0.168926 88.198.0.161 ? 88.198.0.164 UDP 8234 60260 ? 1337 Len=8192n 10 0.168959 88.198.0.161 ? 88.198.0.164 UDP 8234 60260 ? 1337 Len=8192n 11 0.168989 88.198.0.161 ? 88.198.0.164 UDP 4138 60260 ? 1337 Len=4096n 12 0.169010 88.198.0.161 ? 88.198.0.164 UDP 42 60260 ? 1337 Len=0nnOn the third datagram received the network namespace of the containerninitiates an ARP lookup to deliver the ICMP message.nnIn another variant of this reproducer starting the client with:nn strace -f pasta --config-net -u 1337 socat UDP4-LISTEN:1337null-eof OPEN:tmp.outcreatetrun---truncated---,CVE-2024-57974,tykio/tyk-plugin-compiler
linux-libc-dev,MEDIUM,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nnbtrfs: do proper folio cleanup when run_delalloc_nocow() failednn[BUG]nWith CONFIG_DEBUG_VM set test case generic/476 has some chance to crashnwith the following VM_BUG_ON_FOLIO():nn BTRFS error (device dm-3): cow_file_range failed start 1146880 end 1253375 len 106496 ret -28n BTRFS error (device dm-3): run_delalloc_nocow failed start 1146880 end 1253375 len 106496 ret -28n page: refcount:4 mapcount:0 mapping:00000000592787cc index:0x12 pfn:0x10664n aops:btrfs_aops [btrfs] ino:101 dentry name(?):f1774n flags: 0x2fffff80004028(uptodate|lru|private|node=0|zone=2|lastcpupid=0xfffff)n page dumped because: VM_BUG_ON_FOLIO(!folio_test_locked(folio))n ------------[ cut here ]------------n kernel BUG at mm/page-writeback.c:2992!n Internal error: Oops - BUG: 00000000f2000800 [#1] SMPn CPU: 2 UID: 0 PID: 3943513 Comm: kworker/u24:15 Tainted: G OE 6.12.0-rc7-custom+ #87n Tainted: [O]=OOT_MODULE [E]=UNSIGNED_MODULEn Hardware name: QEMU KVM Virtual Machine BIOS unknown 2/2/2022n Workqueue: events_unbound btrfs_async_reclaim_data_space [btrfs]n pc : folio_clear_dirty_for_io+0x128/0x258n lr : folio_clear_dirty_for_io+0x128/0x258n Call trace:n folio_clear_dirty_for_io+0x128/0x258n btrfs_folio_clamp_clear_dirty+0x80/0xd0 [btrfs]n __process_folios_contig+0x154/0x268 [btrfs]n extent_clear_unlock_delalloc+0x5c/0x80 [btrfs]n run_delalloc_nocow+0x5f8/0x760 [btrfs]n btrfs_run_delalloc_range+0xa8/0x220 [btrfs]n writepage_delalloc+0x230/0x4c8 [btrfs]n extent_writepage+0xb8/0x358 [btrfs]n extent_write_cache_pages+0x21c/0x4e8 [btrfs]n btrfs_writepages+0x94/0x150 [btrfs]n do_writepages+0x74/0x190n filemap_fdatawrite_wbc+0x88/0xc8n start_delalloc_inodes+0x178/0x3a8 [btrfs]n btrfs_start_delalloc_roots+0x174/0x280 [btrfs]n shrink_delalloc+0x114/0x280 [btrfs]n flush_space+0x250/0x2f8 [btrfs]n btrfs_async_reclaim_data_space+0x180/0x228 [btrfs]n process_one_work+0x164/0x408n worker_thread+0x25c/0x388n kthread+0x100/0x118n ret_from_fork+0x10/0x20n Code: 910a8021 a90363f7 a9046bf9 94012379 (d4210000)n ---[ end trace 0000000000000000 ]---nn[CAUSE]nThe first two lines of extra debug messages show the problem is causednby the error handling of run_delalloc_nocow().nnE.g. we have the following dirtied range (4K blocksize 4K page size):nn 0 16K 32Kn |//////////////////////////////////////|n | Pre-allocated |nnAnd the range [0 16K) has a preallocated extent.nn- Enter run_delalloc_nocow() for range [0 16K)n Which found range [0 16K) is preallocated can do the proper NOCOWn write.nn- Enter fallback_to_fow() for range [16K 32K)n Since the range [16K 32K) is not backed by preallocated extent wen have to go COW.nn- cow_file_range() failed for range [16K 32K)n So cow_file_range() will do the clean up by clearing folio dirtyn unlock the folios.nn Now the folios in range [16K 32K) is unlocked.nn- Enter extent_clear_unlock_delalloc() from run_delalloc_nocow()n Which is called with PAGE_START_WRITEBACK to start page writeback.n But folios can only be marked writeback when it's properly lockedn thus this triggered the VM_BUG_ON_FOLIO().nnFurthermore there is another hidden but common bug thatnrun_delalloc_nocow() is not clearing the folio dirty flags in its errornhandling path.nThis is the common bug shared between run_delalloc_nocow() andncow_file_range().nn[FIX]n- Clear folio dirty for range [@start @cur_offset)n Introduce a helper cleanup_dirty_folios() whichn will find and lock the folio in the range clear the dirty flag andn start/end the writeback with the extra handling for then @locked_folio.nn- Introduce a helper to clear folio dirty start and end writebacknn- Introduce a helper to record the last failed COW range endn This is to trace which range we should skip to avoid doublen unlocking.nn- Skip the failed COW range for the en---truncated---,CVE-2024-57975,tykio/tyk-plugin-compiler
linux-libc-dev,MEDIUM,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nnbtrfs: do proper folio cleanup when cow_file_range() failednn[BUG]nWhen testing with COW fixup marked as BUG_ON() (this is involved with thennew pin_user_pages*() change which should not result new out-of-bandndirty pages) I hit a crash triggered by the BUG_ON() from hitting COWnfixup path.nnThis BUG_ON() happens just after a failed btrfs_run_delalloc_range():nn BTRFS error (device dm-2): failed to run delalloc range root 348 ino 405 folio 65536 submit_bitmap 6-15 start 90112 len 106496: -28n ------------[ cut here ]------------n kernel BUG at fs/btrfs/extent_io.c:1444!n Internal error: Oops - BUG: 00000000f2000800 [#1] SMPn CPU: 0 UID: 0 PID: 434621 Comm: kworker/u24:8 Tainted: G OE 6.12.0-rc7-custom+ #86n Hardware name: QEMU KVM Virtual Machine BIOS unknown 2/2/2022n Workqueue: events_unbound btrfs_async_reclaim_data_space [btrfs]n pc : extent_writepage_io+0x2d4/0x308 [btrfs]n lr : extent_writepage_io+0x2d4/0x308 [btrfs]n Call trace:n extent_writepage_io+0x2d4/0x308 [btrfs]n extent_writepage+0x218/0x330 [btrfs]n extent_write_cache_pages+0x1d4/0x4b0 [btrfs]n btrfs_writepages+0x94/0x150 [btrfs]n do_writepages+0x74/0x190n filemap_fdatawrite_wbc+0x88/0xc8n start_delalloc_inodes+0x180/0x3b0 [btrfs]n btrfs_start_delalloc_roots+0x174/0x280 [btrfs]n shrink_delalloc+0x114/0x280 [btrfs]n flush_space+0x250/0x2f8 [btrfs]n btrfs_async_reclaim_data_space+0x180/0x228 [btrfs]n process_one_work+0x164/0x408n worker_thread+0x25c/0x388n kthread+0x100/0x118n ret_from_fork+0x10/0x20n Code: aa1403e1 9402f3ef aa1403e0 9402f36f (d4210000)n ---[ end trace 0000000000000000 ]---nn[CAUSE]nThat failure is mostly from cow_file_range() where we can hit -ENOSPC.nnAlthough the -ENOSPC is already a bug related to our space reservationncode let's just focus on the error handling.nnFor example we have the following dirty range [0 64K) of an inodenwith 4K sector size and 4K page size:nn 0 16K 32K 48K 64Kn |///////////////////////////////////////|n |#######################################|nnWhere |///| means page are still dirty and |###| means the extent iontree has EXTENT_DELALLOC flag.nn- Enter extent_writepage() for page 0nn- Enter btrfs_run_delalloc_range() for range [0 64K)nn- Enter cow_file_range() for range [0 64K)nn- Function btrfs_reserve_extent() only reserved one 16K extentn So we created extent map and ordered extent for range [0 16K)nn 0 16K 32K 48K 64Kn |////////|//////////////////////////////|n |<- OE ->|##############################|nn And range [0 16K) has its delalloc flag cleared.n But since we haven't yet submit any bio involved 4 pages are stilln dirty.nn- Function btrfs_reserve_extent() returns with -ENOSPCn Now we have to run error cleanup which will clear alln EXTENT_DELALLOC* flags and clear the dirty flags for the remainingn ranges:nn 0 16K 32K 48K 64Kn |////////| |n | | |nn Note that range [0 16K) still has its pages dirty.nn- Some time later writeback is triggered again for the range [0 16K)n since the page range still has dirty flags.nn- btrfs_run_delalloc_range() will do nothing because there is non EXTENT_DELALLOC flag.nn- extent_writepage_io() finds page 0 has no ordered flagn Which falls into the COW fixup path triggering the BUG_ON().nnUnfortunately this error handling bug dates back to the introduction ofnbtrfs. Thankfully with the abuse of COW fixup at least it won't crashnthe kernel.nn[FIX]nInstead of immediately unlocking the extent and folios we keep the extentnand folios locked until either erroring out or the whole delalloc rangenfinished.nnWhen the whole delalloc range finished without error we just unlock thenwhole range with PAGE_SET_ORDERED (and PAGE_UNLOCK for !keep_lockedncases)n---truncated---,CVE-2024-57976,tykio/tyk-plugin-compiler
linux-libc-dev,MEDIUM,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nnmemcg: fix soft lockup in the OOM processnnA soft lockup issue was found in the product with about 56000 tasks werenin the OOM cgroup it was traversing them when the soft lockup wasntriggered.nnwatchdog: BUG: soft lockup - CPU#2 stuck for 23s! [VM Thread:1503066]nCPU: 2 PID: 1503066 Comm: VM Thread Kdump: loaded Tainted: GnHardware name: Huawei Cloud OpenStack Nova BIOSnRIP: 0010:console_unlock+0x343/0x540nRSP: 0000:ffffb751447db9a0 EFLAGS: 00000247 ORIG_RAX: ffffffffffffff13nRAX: 0000000000000001 RBX: 0000000000000000 RCX: 00000000ffffffffnRDX: 0000000000000000 RSI: 0000000000000004 RDI: 0000000000000247nRBP: ffffffffafc71f90 R08: 0000000000000000 R09: 0000000000000040nR10: 0000000000000080 R11: 0000000000000000 R12: ffffffffafc74bd0nR13: ffffffffaf60a220 R14: 0000000000000247 R15: 0000000000000000nCS: 0010 DS: 0000 ES: 0000 CR0: 0000000080050033nCR2: 00007f2fe6ad91f0 CR3: 00000004b2076003 CR4: 0000000000360ee0nDR0: 0000000000000000 DR1: 0000000000000000 DR2: 0000000000000000nDR3: 0000000000000000 DR6: 00000000fffe0ff0 DR7: 0000000000000400nCall Trace:n vprintk_emit+0x193/0x280n printk+0x52/0x6en dump_task+0x114/0x130n mem_cgroup_scan_tasks+0x76/0x100n dump_header+0x1fe/0x210n oom_kill_process+0xd1/0x100n out_of_memory+0x125/0x570n mem_cgroup_out_of_memory+0xb5/0xd0n try_charge+0x720/0x770n mem_cgroup_try_charge+0x86/0x180n mem_cgroup_try_charge_delay+0x1c/0x40n do_anonymous_page+0xb5/0x390n handle_mm_fault+0xc4/0x1f0nnThis is because thousands of processes are in the OOM cgroup it takes anlong time to traverse all of them. As a result this lead to soft lockupnin the OOM process.nnTo fix this issue call 'cond_resched' in the 'mem_cgroup_scan_tasks'nfunction per 1000 iterations. For global OOM calln'touch_softlockup_watchdog' per 1000 iterations to avoid this issue.,CVE-2024-57977,tykio/tyk-plugin-compiler
linux-libc-dev,MEDIUM,5.10.234-1,,In the Linux kernel the following vulnerability has been resolved:nnpps: Fix a use-after-freennOn a board running ntpd and gpsd I'm seeing a consistent use-after-freenin sys_exit() from gpsd when rebooting:nn pps pps1: removedn ------------[ cut here ]------------n kobject: '(null)' (00000000db4bec24): is not initialized yet kobject_put() is being called.n WARNING: CPU: 2 PID: 440 at lib/kobject.c:734 kobject_put+0x120/0x150n CPU: 2 UID: 299 PID: 440 Comm: gpsd Not tainted 6.11.0-rc6-00308-gb31c44928842 #1n Hardware name: Raspberry Pi 4 Model B Rev 1.1 (DT)n pstate: 60000005 (nZCv daif -PAN -UAO -TCO -DIT -SSBS BTYPE=--)n pc : kobject_put+0x120/0x150n lr : kobject_put+0x120/0x150n sp : ffffffc0803d3ae0n x29: ffffffc0803d3ae0 x28: ffffff8042dc9738 x27: 0000000000000001n x26: 0000000000000000 x25: ffffff8042dc9040 x24: ffffff8042dc9440n x23: ffffff80402a4620 x22: ffffff8042ef4bd0 x21: ffffff80405cb600n x20: 000000000008001b x19: ffffff8040b3b6e0 x18: 0000000000000000n x17: 0000000000000000 x16: 0000000000000000 x15: 696e6920746f6e20n x14: 7369203a29343263 x13: 205d303434542020 x12: 0000000000000000n x11: 0000000000000000 x10: 0000000000000000 x9 : 0000000000000000n x8 : 0000000000000000 x7 : 0000000000000000 x6 : 0000000000000000n x5 : 0000000000000000 x4 : 0000000000000000 x3 : 0000000000000000n x2 : 0000000000000000 x1 : 0000000000000000 x0 : 0000000000000000n Call trace:n kobject_put+0x120/0x150n cdev_put+0x20/0x3cn __fput+0x2c4/0x2d8n ____fput+0x1c/0x38n task_work_run+0x70/0xfcn do_exit+0x2a0/0x924n do_group_exit+0x34/0x90n get_signal+0x7fc/0x8c0n do_signal+0x128/0x13b4n do_notify_resume+0xdc/0x160n el0_svc+0xd4/0xf8n el0t_64_sync_handler+0x140/0x14cn el0t_64_sync+0x190/0x194n ---[ end trace 0000000000000000 ]---nn...followed by more symptoms of corruption with similar stacks:nn refcount_t: underflow; use-after-free.n kernel BUG at lib/list_debug.c:62!n Kernel panic - not syncing: Oops - BUG: Fatal exceptionnnThis happens because pps_device_destruct() frees the pps_device with thenembedded cdev immediately after calling cdev_del() but as the commentnabove cdev_del() notes fops for previously opened cdevs are stillncallable even after cdev_del() returns. I think this bug has alwaysnbeen there: I can't explain why it suddenly started happening every timenI reboot this particular board.nnIn commit d953e0e837e6 (pps: Fix a use-after free bug whennunregistering a source.) George Spelvin suggested removing thenembedded cdev. That seems like the simplest way to fix this so I'venimplemented his suggestion using __register_chrdev() with pps_idrnbecoming the source of truth for which minor corresponds to whichndevice.nnBut now that pps_idr defines userspace visibility instead of cdev_add()nwe need to be sure the pps->dev refcount can't reach zero whilenuserspace can still find it again. So the idr_remove() call moves tonpps_unregister_cdev() and pps_idr now holds a reference to pps->dev.nn pps_core: source serial1 got cdev (251:1)n <...>n pps pps1: removedn pps_core: unregistering pps1n pps_core: deallocating pps1,CVE-2024-57979,tykio/tyk-plugin-compiler
